Kategori,Başlık,İçerik,Tarih
Spam,Bu Gizli Formül ile Haftada 10 Kilo Verin!,"Diyet ve sporu unutun! Tamamen doğal içeriklerden oluşan bu yeni ürünle metabolizmanızı hızlandırın ve yağ yakın. Doktorların bile şaşırdığı bu formülü denemek için hemen tıklayın. Stoklar sınırlıdır, kaçırmayın!",2025-11-01 18:56:50
Spam,E-posta kotanız doldu. Hesabınız Kapatılacak.,Mail kutunuz %98 doluluk oranına ulaştı. Yeni e-posta alabilmek için hesabınızı yükseltmeniz gerekmektedir. Aşağıdaki linke tıklayarak ücretsiz olarak 50 GB ek depolama alanı talep edebilirsiniz. Aksi takdirde hesabınız silinecektir.,2025-11-01 18:56:50
Spam,Fwd: Ödenmemiş Fatura Uyarısı - HUKUKİ İŞLEM,"Sayın ilgili, adınıza kayıtlı 2,450.80 TL tutarındaki faturanın son ödeme tarihi geçmiştir. Ödeme yapılmadığı takdirde hakkınızda yasal işlem başlatılacaktır. Detayları ve ödeme seçeneklerini görmek için ekteki dosyayı inceleyiniz.",2025-11-01 18:56:50
Spam,Size özel %200 Hoşgeldin Bonusu Fırsatı!,"Yeni açılan online casino sitemize üye olun, ilk yatırımınıza özel %200 bonus kazanın! Daha fazla kazanma şansı için hemen şimdi kaydolun ve büyük ödüllerin sahibi olun. Bu teklif sadece yeni üyeler için geçerlidir.",2025-11-01 18:56:50
Spam,Kaybolan Akrabanızdan Size Miras Kaldı,"Ben Avukat John Smith. Uzun süredir kayıp olan akrabanız Bay Williams, size 5.5 Milyon Dolar miras bıraktı. Mirası alabilmeniz için yasal süreçleri başlatmamız gerekiyor. İşlem ücretleri için benimle acilen iletişime geçin.",2025-11-01 18:56:50
Spam,Şifreniz Sıfırlandı! Eğer bu siz değilseniz...,"Sosyal medya hesabınız için bir şifre sıfırlama talebi aldık. Bu işlemi siz yapmadıysanız, hesabınızın güvenliği tehlikede olabilir. Hesabınızı güvence altına almak için derhal aşağıdaki linke tıklayarak şifrenizi doğrulayın.",2025-11-01 18:56:50
Spam,Evden Çalışarak Ayda 5000 Dolar Kazanın!,Günde sadece 2-3 saatinizi ayırarak finansal özgürlüğünüze kavuşun. Hiçbir deneyim gerektirmeyen bu iş fırsatıyla kendi patronunuz olun. Detaylı bilgi ve başvuru için web sitemizi ziyaret edin. Sınırlı sayıda kontenjanımız kalmıştır!,2025-11-01 18:56:50
Spam,Netflix Üyeliğiniz Askıya Alınmıştır - Ödeme Hatası,"Değerli üyemiz, son ödemenizde bir sorun oluştuğu için üyeliğiniz askıya alınmıştır. Kesintisiz izlemeye devam etmek için lütfen ödeme bilgilerinizi aşağıdaki linkten güncelleyin. Aksi halde hesabınız 48 saat içinde kapatılacaktır.",2025-11-01 18:56:50
Spam,Telefonunuz Virüs Kaptı! ACİL TEMİZLEYİN!,Telefonunuzda 3 ciddi virüs ve casus yazılım tespit ettik. Pilinize ve kişisel verilerinize zarar vermeden önce hemen temizlemeniz gerekiyor. Ücretsiz antivirüs programımızı indirmek ve telefonunuzu korumak için buraya tıklayın.,2025-11-01 18:56:50
Spam,Beklenmedik Para İadesi Hakkınız Var,"Vergi Dairesi sisteminde yapılan bir hata sonucu, adınıza 1,875 TL tutarında fazla ödeme tespit edilmiştir. Paranızı geri almak için lütfen geri ödeme formunu doldurmak üzere resmi sitemizi ziyaret edin. Son tarih: yarın.",2025-11-01 18:56:50
Spam,Tanışmak istiyorum.. Merhaba,"Merhaba, profilini bir arkadaşlık sitesinde gördüm ve çok etkilendim. Seni daha yakından tanımak istiyorum. Eğer sen de istersen, özel fotoğraflarımın olduğu bu linkten bana ulaşabilirsin. Umarım yakında görüşürüz. Sevgiler, Anna.",2025-11-01 18:56:50
Spam,ÜCRETSİZ iPhone 14 Pro Kazandınız!,Sadık bir müşteri olduğunuz için sizi ödüllendiriyoruz! Yapılan çekilişte son model bir iPhone 14 Pro kazandınız. Telefonunuzu adresinize göndermemiz için sadece kargo ve işlem ücretini (9.99 TL) ödemeniz yeterli. Teklifi kabul etmek için tıklayın.,2025-11-01 18:56:50
Spam,ACİL: Banka Hesabınızın Doğrulanması Gerekiyor,"Güvenlik güncellemesi nedeniyle tüm müşterilerimizin hesap bilgilerini doğrulaması zorunludur. 24 saat içinde aşağıdaki linke tıklayarak bilgilerinizi güncellemezseniz, hesabınıza erişiminiz kalıcı olarak engellenecektir. Anlayışınız için teşekkürler.",2025-11-01 18:56:50
Spam,Bu İnanılmaz Fırsatı Kaçırma: %90 İNDİRİM,"Tüm ünlü markalarda sadece bugüne özel %90'a varan indirimler! Gözlükler, saatler, çantalar ve daha fazlası... Stoklar tükenmeden alışverişe başlayın. Hayalinizdeki ürünlere sahip olmak için daha iyi bir zaman olamaz!",2025-11-01 18:56:50
Spam,Gizli Bir Hayranınızdan Mesajınız Var,"Size gizlice hayran olan biri bir mesaj bıraktı. Kim olduğunu merak ediyor musun? Mesajı okumak ve kim olduğunu öğrenmek için profilimize giriş yap. Belki de hayatının aşkı seni bekliyordur, bu şansı kaçırma.",2025-11-01 18:56:50
Spam,Pasaportunuzun Süresi Dolmak Üzere!,"Sayın vatandaş, sistemimiz pasaportunuzun geçerlilik süresinin yakında dolacağını göstermektedir. Cezai duruma düşmemek için online yenileme portalımız üzerinden başvurunuzu hemen yapın. Gerekli belgeler ve adımlar için tıklayınız.",2025-11-01 18:56:50
Spam,RE: ÖNEMLİ: Hesap Bilgileriniz,"Veritabanı güncellememiz sırasında bir hata oluştu. Lütfen ekteki dosyayı açıp talimatları izleyerek hesap bilgilerinizi yeniden girin. Bu, verilerinizin güvende kalması için zorunlu bir işlemdir. Yardımlarınız için teşekkür ederiz.",2025-11-01 18:56:50
Spam,Kripto Piyasasının Yeni Yıldızı: Bu Coin Seni Zengin Edecek!,Bitcoin'i kaçırdın mı? Üzülme! Finans uzmanlarının bir sonraki büyük fırsat olarak gördüğü bu yeni kripto para ile %5000'e varan kazançlar elde et. Ön satış bitmeden yerini al. Geleceğini garanti altına al!,2025-11-01 18:56:50
Spam,"Siparişiniz Onaylandı: 4,350 TL Tutarında TV","Teşekkürler! 4,350 TL tutarındaki TV siparişiniz başarıyla alınmıştır ve 2 iş günü içinde kargoya verilecektir. Eğer bu siparişi siz vermediyseniz, hesabınız ele geçirilmiş olabilir. İptal etmek için derhal buraya tıklayın.",2025-11-01 18:56:50
Spam,Google Drive: Birisi Sizinle Bir Dosya Paylaştı,Maas_Bordrosu_2023.pdf' adlı dosya sizinle paylaşıldı. Bu dosya hassas bilgiler içerebilir. Güvenli görüntüleyicimizi kullanarak dosyayı açmak için aşağıdaki düğmeye tıklayın. Lütfen bu bilgileri kimseyle paylaşmayın.,2025-11-01 18:56:50
Spam,Yatırımınızdan %30 Garanti Günlük Getiri!,Risk almadan para kazanmak mümkün! Otomatik ticaret botumuz sayesinde yatırımlarınızdan her gün %30 net kar elde edin. Finansal uzmanlardan oluşan ekibimiz 7/24 destek sunmaktadır. Kayıt olmak ve kazanmaya başlamak için tıklayın.,2025-11-01 18:56:50
Spam,"Sevgili, Acil Yardıma İhtiyacım Var","Merhaba canım, ben yurtdışında mahsur kaldım ve tüm cüzdanımı çaldırdım. Otel ve uçak bileti için acilen 1500 Euro'ya ihtiyacım var. Lütfen bana yardım et, döndüğümde hemen geri ödeyeceğim. Parayı gönderebileceğin hesap bilgileri ektedir.",2025-11-01 18:56:50
Spam,Hükümetten Yeni Destek Paketi: Başvurular Başladı!,"Devlet, vatandaşlara yönelik yeni bir pandemi destek paketi açıkladı. Aylık 2.500 TL nakit yardımı için uygun olup olmadığınızı kontrol edin ve başvurunuzu hemen yapın. Başvurular sınırlı bir süre için açıktır, geç kalmayın!",2025-11-01 18:56:50
Spam,Wi-Fi Şifrenizi Değiştirin: Ağınız Tehlikede!,"İnternet servis sağlayıcınız olarak, modeminizde bir güvenlik açığı tespit ettik. Yetkisiz kişilerin ağınıza sızmasını önlemek için Wi-Fi şifrenizi derhal değiştirmeniz gerekmektedir. Güvenli şifre oluşturma sayfamıza gitmek için tıklayın.",2025-11-01 18:56:50
Spam,İlaçsız Baş Ağrısı Tedavisi Bulundu!,"Kronik baş ağrılarına ve migrene son! Bu devrim niteliğindeki akupunktur cihazı ile ağrılarınızı dakikalar içinde yok edin. Kimyasal ilaçlara para harcamayı bırakın. Sınırlı süreliğine %50 indirimli, hemen alın!",2025-11-01 18:56:50
Spam,Dropbox: Şifreniz Başarıyla Değiştirildi,"Merhaba, Dropbox şifreniz kısa bir süre önce değiştirildi. Eğer bu değişikliği siz yapmadıysanız, hesabınızın güvenliği risk altında olabilir. Lütfen aşağıdaki bağlantıyı kullanarak hesabınızı kontrol edin ve şifrenizi güvenceye alın.",2025-11-01 18:56:50
Spam,"Bu E-postayı Aldıysanız, Seçilmiş Kişisiniz","Gizli bir topluluk, sizin gibi özel yeteneklere sahip bireyler arıyor. Hayatınızı tamamen değiştirecek bir fırsat sunuyoruz. Eğer bu yolculuğa çıkmaya hazırsanız, kimseye bahsetmeden sadece bu linke tıklayın. Sizi bekliyoruz.",2025-11-01 18:56:50
Spam,Adobe hesabınızın süresi doldu,Adobe Creative Cloud üyeliğinizin süresi dolmuştur. Projelerinize ve dosyalarınıza erişimi kaybetmemek için ödeme bilgilerinizi güncellemeniz ve üyeliğinizi yenilemeniz gerekmektedir. Hesabınızı yönetmek için lütfen giriş yapın.,2025-11-01 18:56:50
Spam,Gümrük Müzayedesi: Lüks Arabalarda %80 İndirim,"Gümrükte el konulan lüks araçlar şimdi açık artırmada! Hayalinizdeki BMW, Mercedes veya Audi'ye piyasa fiyatının çok altında sahip olun. Katalogu görmek ve teklif vermek için sitemizi ziyaret edin. Fırsatlar kaçmadan acele edin!",2025-11-01 18:56:50
Spam,Yardım Edin: Zor Durumdaki Aileler İçin Bağış Kampanyası,"Kış gelirken, yüzlerce aile ısınma ve gıda sıkıntısı çekiyor. Sizin yapacağınız küçük bir bağış, bir ailenin hayatında büyük bir fark yaratabilir. Lütfen bu zorlu günlerde onlara destek olmak için bağış linkimize tıklayın.",2025-11-01 18:56:50
Spam,LinkedIn: Profilinizi Görüntüleyenler Var,"Geçen hafta profilinizi 15 kişi görüntüledi, aralarında büyük bir şirketten bir işe alım uzmanı da var! Kimlerin profilinize baktığını görmek için Premium'a geçin. Kariyerinizdeki bir sonraki adımı kaçırmayın.",2025-11-01 18:56:50
Spam,FATURA DETAYI EKTEDİR - LÜTFEN KONTROL EDİN,"Merhaba, bu ayki hizmetlerimize ait fatura detayları ektedir. Lütfen kontrol edip herhangi bir uyuşmazlık durumunda bize geri dönüş yapınız. Ödeme son tarihi yaklaşmaktadır. Dosya şifresi: 1234. Saygılarımızla, Muhasebe Departmanı.",2025-11-01 18:56:50
Spam,Test Sonuçlarınız Hazır,"Sayın hasta, laboratuvarımızda yaptırdığınız testlerin sonuçları çıkmıştır. Sonuç raporunuza erişmek için lütfen ekteki güvenli PDF dosyasını indirin ve kişisel referans numaranızla açın. Sağlıklı günler dileriz.",2025-11-01 18:56:50
Spam,Amazon Siparişinizle İlgili Sorun,Sipariş no #456-1234567-8901234 ile ilgili bir sorun oluştu. Ödeme yönteminiz reddedildi. Siparişinizin iptal edilmemesi için lütfen 24 saat içinde aşağıdaki linkten ödeme bilgilerinizi güncelleyin. Müşteri Hizmetleri.,2025-11-01 18:56:50
Spam,iCloud Saklama Alanınız Dolu,"iCloud saklama alanınız dolmuştur. Fotoğraflarınız, videolarınız ve diğer verileriniz artık yedeklenmeyecektir. Veri kaybını önlemek ve ek saklama alanı satın almak için planınızı şimdi yükseltin. İşlem yapmak için tıklayın.",2025-11-01 18:56:50
Spam,Facebook'tan Bir Arkadaşlık İsteğiniz Var,"Merhaba, Ayşe Kaya size Facebook'ta bir arkadaşlık isteği gönderdi. 5 ortak arkadaşınız var. İsteği kabul etmek veya profiline bakmak için aşağıdaki butona tıklayın. Bu kişiyle tanışmıyorsanız, bu e-postayı yoksayın.",2025-11-01 18:56:50
Spam,"Üzgünüz, İş Başvurunuz Reddedildi","Değerli aday, şirketimize gösterdiğiniz ilgi için teşekkür ederiz. Maalesef bu pozisyon için başka bir adayla devam etme kararı aldık. Ancak, özgeçmişinizi gelecekteki pozisyonlar için veri tabanımıza ekledik. Başvuru detaylarınızı ekte bulabilirsiniz.",2025-11-01 18:56:50
Spam,Kazanan Numaralar Açıklandı! Biletinizi Kontrol Edin!,Ulusal Piyango'nun bu haftaki çekilişi sonuçlandı ve büyük ikramiye sizin biletinize isabet etmiş olabilir! Kazanan numaraları görmek ve biletinizi anında kontrol etmek için resmi sonuçlar sayfamıza gidin. Milyoner olma şansını kaçırmayın!,2025-11-01 18:56:50
Spam,Kredi Kartı Puanlarınız Silinmek Üzere!,"Değerli kart sahibi, biriken 15.000 bonus puanınızın kullanım süresi dolmak üzere. Puanlarınızı kaybetmeden önce anlaşmalı mağazalarımızda harcayabilir veya hediye çekine dönüştürebilirsiniz. Puanlarınızı kullanmak için hemen tıklayın.",2025-11-01 18:56:50
Spam,Güvenlik Uyarısı: Parolanız İnternete Sızdırıldı,Bir veri sızıntısı sırasında e-posta adresiniz ve parolanızın ele geçirildiğini tespit ettik. Hesabınızın ve diğer online hesaplarınızın güvenliği için parolanızı hemen değiştirmeniz çok önemlidir. Güvenli parola oluşturma linki aşağıdadır.,2025-11-01 18:56:50
Spam,Sizin İçin Seçtiğimiz Özel Teklifler,Alışveriş alışkanlıklarınıza göre sizin için harika ürünler seçtik! Bu kişiselleştirilmiş tekliflerde %70'e varan indirimler var. Fırsatları görmek ve size özel hazırlanan kataloğu incelemek için hemen tıklayın. Stoklar hızla tükeniyor!,2025-11-01 18:56:50
Spam,PayPal: Hesabınıza Gelen Ödeme Askıda,"Ali Veli adlı kişiden gelen 250.00 EUR tutarındaki ödeme, güvenlik kontrolü nedeniyle bekletilmektedir. Ödemeyi onaylamak ve paranın hesabınıza geçmesini sağlamak için lütfen aşağıdaki linkten işlemin detaylarını doğrulayın.",2025-11-01 18:56:50
Spam,Sertifika Programı: Kariyerinizde Yükselin!,"Uluslararası geçerliliği olan online sertifika programlarımızla kariyerinizde bir adım öne geçin. İşletme, pazarlama, yazılım ve daha birçok alanda uzmanlaşın. Erken kayıt indirimlerinden yararlanmak için son gün!",2025-11-01 18:56:50
Spam,Bu Gece Yalnız mısın? Yakınındaki Bekarlarla Tanış,Canın mı sıkkın? Yeni insanlarla tanışmak ve sohbet etmek için en doğru yerdesin. Sadece birkaç kilometre uzağındaki binlerce bekar kullanıcı seni bekliyor. Ücretsiz üye ol ve hemen mesajlaşmaya başla!,2025-11-01 18:56:50
Spam,Microsoft: Olağandışı Oturum Açma Etkinliği,"Microsoft hesabınızda, Rusya'dan bir IP adresi üzerinden olağandışı bir oturum açma etkinliği algıladık. Bu siz değilseniz, bir başkası hesabınızı kullanıyor olabilir. Hesabınızı kontrol etmek ve güvence altına almak için buraya tıklayın.",2025-11-01 18:56:50
Spam,Kredi Puanınızı Ücretsiz Öğrenin!,Bankalardan kredi alırken sorun mu yaşıyorsunuz? Kredi puanınızı anında ve ücretsiz olarak öğrenin. Puanınızı nasıl yükseltebileceğinize dair uzman tavsiyeleri alın. Finansal geleceğinizi kontrol altına almak için ilk adımı atın.,2025-11-01 18:56:50
Spam,Acı Çekmeden Dövme Sildirme Yöntemi,Pişman olduğunuz dövmelerden kurtulmak artık çok kolay! Yeni geliştirdiğimiz bu özel krem ile acısız ve iz bırakmadan dövmelerinizi evde kendiniz silebilirsiniz. Lazer tedavisine servet ödemeyin. Sipariş için tıklayın.,2025-11-01 18:56:50
Spam,ÖNEMLİ: Domain Adresinizin Süresi Doluyor,"Değerli müşteri, sahip olduğunuz [rastgele-site-adi].com alan adının kayıt süresi 3 gün içinde dolacaktır. Web sitenizin ve e-postalarınızın kesintiye uğramaması için yenileme işlemini hemen yapmanız gerekmektedir. Yenilemek için tıklayın.",2025-11-01 18:56:50
Spam,Apple Faturanız Ektedir,"En son Apple Store alışverişinize ait fatura ektedir. App Store & iTunes'dan 79.99 TL tutarında bir uygulama satın aldınız. Bu işlemi siz yapmadıysanız, faturayı inceleyip 'İşlemi İptal Et' bağlantısına tıklayınız.",2025-11-01 18:56:50
Spam,Trafik Cezası Bildirimi,"Sayın sürücü, 25.10.2023 tarihinde adınıza kayıtlı araca hız limitini aşmaktan dolayı 951 TL trafik cezası kesilmiştir. Ceza detaylarını ve fotoğrafını görmek, indirimli ödeme yapmak için ekteki dosyayı indirip inceleyiniz.",2025-11-01 18:56:50
Spam,Arkadaşınız Size Bir E-Kart Gönderdi!,Bir arkadaşınız sizin için özel bir tebrik kartı hazırladı! Bu güzel sürprizi görmek için aşağıdaki linke tıklayın. Kartı açmak için Flash Player'ın son sürümünün yüklü olması gerekebilir. Sevgi dolu bir gün dileriz!,2025-11-01 18:56:50
Spam,Telefon Faturanız: 874.50 TL,"Değerli abonemiz, bu ayki telefon faturanız beklenenin üzerinde gelmiştir. Detaylı kullanım dökümünü (uluslararası aramalar, veri aşımı vb.) incelemek için lütfen müşteri portalımıza giriş yapın. Fatura detayları için tıklayın.",2025-11-01 18:56:50
Spam,Sonunda Buldum! Aradığın Şey Bu...,"Merhaba, uzun zamandır aradığın o şeyi buldum ve sana göndermek istedim. Hayatını daha iyi hale getirecek. Ne olduğunu görmek için bu linke tıkla, gerçekten şaşıracaksın. Bunu kaçırmak istemezsin, güven bana.",2025-11-01 18:56:50
Spam,"Bir Anket Doldurun, 500 TL Hediye Çeki Kazanın",Değerli görüşleriniz bizim için önemli! Sadece 2 dakikanızı alacak bu kısa anketi doldurun ve popüler bir marketten 500 TL değerinde hediye çeki kazanma şansı yakalayın. Katılmak için hemen başlayın. Katılımcı sayısı sınırlıdır.,2025-11-01 18:56:50
Spam,Doğalgaz Faturanızda Tasarruf Edin,Kış aylarında yüksek doğalgaz faturaları ödemekten bıktınız mı? Bu yeni teknoloji cihaz ile faturanızı %40'a kadar düşürebilirsiniz. Kurulumu kolay ve tamamen yasaldır. Enerji maliyetlerinizi düşürmek için şimdi sipariş verin.,2025-11-01 18:56:50
